Id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,class_label
11,0.9510565162951536,0.5877852522924734,3.6739403974420594e-16,-0.5877852522924728,-0.9510565162951534,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,sine
12,0.5877852522924734,3.6739403974420594e-16,-0.5877852522924728,-0.9510565162951534,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,sine
13,3.6739403974420594e-16,-0.5877852522924728,-0.9510565162951534,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,sine
14,-0.5877852522924728,-0.9510565162951534,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,sine
15,-0.9510565162951534,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,sine
16,-0.9510565162951538,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,sine
17,-0.5877852522924735,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,sine
18,-4.898587196589413e-16,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,sine
19,0.5877852522924727,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,sine
20,0.9510565162951534,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,sine
21,0.9510565162951538,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,sine
22,0.5877852522924736,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,sine
23,6.123233995736766e-16,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,sine
24,-0.5877852522924726,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,sine
25,-0.9510565162951534,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,sine
26,-0.9510565162951538,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,sine
27,-0.5877852522924737,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,sine
28,-7.347880794884119e-16,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,sine
29,0.5877852522924725,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,sine
30,0.9510565162951533,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,sine
31,0.9510565162951539,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,sine
32,0.5877852522924738,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,sine
33,8.572527594031472e-16,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,sine
34,-0.5877852522924725,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,sine
35,-0.9510565162951533,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,sine
36,-0.9510565162951539,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,sine
37,-0.5877852522924739,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,sine
38,-9.797174393178826e-16,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,sine
39,0.5877852522924724,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,sine
40,0.9510565162951533,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,sine
41,0.9510565162951539,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,sine
42,0.587785252292474,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,sine
43,1.102182119232618e-15,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,sine
44,-0.5877852522924722,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,sine
45,-0.9510565162951532,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,sine
46,-0.951056516295154,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,sine
47,-0.5877852522924741,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,sine
48,-1.2246467991473533e-15,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,sine
49,0.5877852522924693,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,sine
50,0.9510565162951532,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,sine
51,0.9510565162951529,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,sine
52,0.5877852522924742,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,sine
53,4.899825157862589e-15,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,sine
54,-0.587785252292472,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,sine
55,-0.9510565162951542,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,sine
56,-0.951056516295154,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,sine
57,-0.5877852522924771,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,sine
58,-1.4695761589768238e-15,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,sine
59,0.5877852522924748,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,sine
60,0.9510565162951531,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,sine
61,0.9510565162951552,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,sine
62,0.5877852522924744,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,sine
63,-1.9606728399089416e-15,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,sine
64,-0.5877852522924718,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,sine
65,-0.951056516295152,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,sine
66,-0.9510565162951541,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,sine
67,-0.5877852522924716,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,sine
68,-1.7145055188062944e-15,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,sine
69,0.5877852522924688,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,sine
70,0.951056516295153,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,sine
71,0.951056516295153,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,sine
72,0.5877852522924746,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,sine
73,5.3896838775215305e-15,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,sine
74,-0.5877852522924716,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,sine
75,-0.9510565162951541,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,sine
76,-0.9510565162951542,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,sine
77,-0.5877852522924776,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,sine
78,-1.959434878635765e-15,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,sine
79,0.5877852522924744,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,sine
80,0.951056516295153,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,sine
81,0.9510565162951553,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,sine
82,0.5877852522924748,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,sine
83,-1.4708141202500005e-15,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,sine
84,-0.5877852522924715,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,sine
85,-0.9510565162951519,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,sine
86,-0.9510565162951542,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,sine
87,-0.587785252292472,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,sine
88,-2.204364238465236e-15,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,sine
89,0.5877852522924685,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,sine
90,0.9510565162951529,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,sine
91,0.9510565162951532,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,sine
92,0.587785252292475,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,sine
93,5.879542597180472e-15,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,sine
94,-0.5877852522924712,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,sine
95,-0.951056516295154,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,sine
96,-0.9510565162951543,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,sine
97,-0.5877852522924779,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,sine
98,-2.4492935982947065e-15,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,sine
99,0.587785252292474,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,sine
100,0.9510565162951506,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,sine
101,0.9510565162951554,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,sine
102,0.5877852522924751,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,sine
103,-9.809554005910593e-16,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,sine
104,-0.5877852522924768,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,sine
105,-0.9510565162951516,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,sine
106,-0.9510565162951544,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,sine
107,-0.5877852522924724,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,sine
108,-9.799650315725178e-15,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,sine
109,0.587785252292468,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,sine
110,0.9510565162951528,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,sine
111,0.9510565162951533,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,sine
112,0.5877852522924696,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,sine
113,6.369401316839413e-15,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,sine
114,-0.5877852522924708,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,sine
115,-0.9510565162951538,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,sine
116,-0.9510565162951566,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,sine
117,-0.5877852522924784,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,sine
118,-2.9391523179536475e-15,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,sine
119,0.5877852522924736,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,sine
120,0.9510565162951549,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,sine
121,0.9510565162951556,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,sine
122,0.5877852522924756,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,sine
123,-4.91096680932118e-16,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,sine
124,-0.5877852522924649,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,sine
125,-0.9510565162951515,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,sine
126,-0.9510565162951545,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,sine
127,-0.5877852522924728,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,sine
128,3.921345679817883e-15,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,-0.5877852522924788,sine
129,0.5877852522924677,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,-0.5877852522924788,-3.429011037612589e-15,sine
130,0.9510565162951525,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,-0.5877852522924788,-3.429011037612589e-15,0.5877852522924732,sine
131,0.9510565162951535,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,-0.5877852522924788,-3.429011037612589e-15,0.5877852522924732,0.9510565162951503,sine
132,0.5877852522924816,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,-0.5877852522924788,-3.429011037612589e-15,0.5877852522924732,0.9510565162951503,0.9510565162951558,sine
133,6.859260036498355e-15,-0.5877852522924705,-0.9510565162951536,-0.9510565162951524,-0.5877852522924788,-3.429011037612589e-15,0.5877852522924732,0.9510565162951503,0.9510565162951558,0.587785252292476,sine
